PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,CollectionDate,SampleID,Contaminant,MRL,MethodID,AnalyticalResultsSign,AnalyticalResultValue(µg/L),SampleEventCode,MonitoringRequirement,Region
MI0005440,Pontiac,L,10953,Detroit Connection,SW,CC002,Primary Connection,EP,9/13/2018,35417728001SEC7,cylindrospermopsin,0.09,EPA 545,<,,SEC7,AM,5
MI0005440,Pontiac,L,10953,Detroit Connection,SW,CC002,Primary Connection,EP,9/13/2018,35417728001SEC7,total microcystin,0.3,EPA 546,<,,SEC7,AM,5
MI0005440,Pontiac,L,10953,Detroit Connection,SW,CC002,Primary Connection,EP,9/27/2018,35420806001SEC8,anatoxin-a,0.03,EPA 545,<,,SEC8,AM,5
MI0005440,Pontiac,L,10953,Detroit Connection,SW,CC002,Primary Connection,EP,9/27/2018,35420806001SEC8,cylindrospermopsin,0.09,EPA 545,<,,SEC8,AM,5
MI0005440,Pontiac,L,10953,Detroit Connection,SW,CC002,Primary Connection,EP,9/27/2018,35420806001SEC8,total microcystin,0.3,EPA 546,<,,SEC8,AM,5
MI0005450,Auburn Hills,L,10954,Detroit Connection,SW,CC002,Primary Connection,EP,5/6/2019,44221101,anatoxin-a,0.03,EPA 545,<,,SEC1,AM,5
MI0005450,Auburn Hills,L,10954,Detroit Connection,SW,CC002,Primary Connection,EP,5/6/2019,44221101,cylindrospermopsin,0.09,EPA 545,<,,SEC1,AM,5
MI0005450,Auburn Hills,L,10954,Detroit Connection,SW,CC002,Primary Connection,EP,5/6/2019,44221101,total microcystin,0.3,EPA 546,<,,SEC1,AM,5
MI0005480,City of Port Huron,L,4690,Distribution System,SW,DBP1,2725 Kraft Rd.,DS,3/11/2019,1108888,HAA5,,EPA 552.3,=,10.454,SEH1,AM,5
MI0005480,City of Port Huron,L,4690,Distribution System,SW,DBP1,2725 Kraft Rd.,DS,3/11/2019,1108888,HAA6Br,,EPA 552.3,=,7.153,SEH1,AM,5
MI0005480,City of Port Huron,L,4690,Distribution System,SW,DBP1,2725 Kraft Rd.,DS,3/11/2019,1108888,HAA9,,EPA 552.3,=,16.733,SEH1,AM,5
MI0005480,City of Port Huron,L,4690,Distribution System,SW,DBP1,2725 Kraft Rd.,DS,6/18/2019,1128916,HAA5,,EPA 552.3,=,16.959,SEH2,AM,5
MI0005480,City of Port Huron,L,4690,Distribution System,SW,DBP1,2725 Kraft Rd.,DS,6/18/2019,1128916,HAA6Br,,EPA 552.3,=,7.231,SEH2,AM,5
MI0005480,City of Port Huron,L,4690,Distribution System,SW,DBP1,2725 Kraft Rd.,DS,6/18/2019,1128916,HAA9,,EPA 552.3,=,23.253,SEH2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,germanium,0.3,EPA 200.8,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,manganese,0.4,EPA 200.8,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,o-toluidine,0.007,EPA 530,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,oxyfluorfen,0.05,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,profenofos,0.3,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,quinoline,0.02,EPA 530,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,tebuconazole,0.2,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,total permethrin,0.04,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,3/11/2019,1108886,tribufos,0.07,EPA 525.3,<,,SEA1,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,1-butanol,2,EPA 541,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,2-methoxyethanol,0.4,EPA 541,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,2-propen-1-ol,0.5,EPA 541,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,butylated hydroxyanisole,0.03,EPA 530,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,chlorpyrifos,0.03,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,dimethipin,0.2,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,ethoprop,0.03,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,germanium,0.3,EPA 200.8,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,manganese,0.4,EPA 200.8,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,o-toluidine,0.007,EPA 530,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,oxyfluorfen,0.05,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,profenofos,0.3,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,quinoline,0.02,EPA 530,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,tebuconazole,0.2,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,total permethrin,0.04,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,6/18/2019,1128914,tribufos,0.07,EPA 525.3,<,,SEA2,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,9/10/2019,1147015,butylated hydroxyanisole,0.03,EPA 530,<,,SEA3,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,9/10/2019,1147015,o-toluidine,0.007,EPA 530,<,,SEA3,AM,5
MI0005480,City of Port Huron,L,5604,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,9/10/2019,1147015,quinoline,0.02,EPA 530,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,1/8/2019,1100240,HAA5,,EPA 552.3,=,12.622,SEH1,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,1/8/2019,1100240,HAA6Br,,EPA 552.3,=,3.414,SEH1,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,1/8/2019,1100240,HAA9,,EPA 552.3,=,16.036,SEH1,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,4/9/2019,1114358,HAA5,,EPA 552.3,=,12.033,SEH2,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,4/9/2019,1114358,HAA6Br,,EPA 552.3,=,5.055,SEH2,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,4/9/2019,1114358,HAA9,,EPA 552.3,=,17.088,SEH2,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,7/15/2019,1134513,HAA5,,EPA 552.3,=,16.434,SEH3,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,7/15/2019,1134513,HAA6Br,,EPA 552.3,=,4.054,SEH3,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP1,4254 Wall Rd.,DS,7/15/2019,1134513,HAA9,,EPA 552.3,=,20.488,SEH3,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,1/8/2019,1100241,HAA5,,EPA 552.3,=,11.513,SEH1,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,1/8/2019,1100241,HAA6Br,,EPA 552.3,=,7.403,SEH1,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,1/8/2019,1100241,HAA9,,EPA 552.3,=,17.903,SEH1,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,4/9/2019,1114359,HAA5,,EPA 552.3,=,13.834,SEH2,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,4/9/2019,1114359,HAA6Br,,EPA 552.3,=,7.392,SEH2,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,4/9/2019,1114359,HAA9,,EPA 552.3,=,20.349,SEH2,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,7/15/2019,1134514,HAA5,,EPA 552.3,=,22.078,SEH3,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,7/15/2019,1134514,HAA6Br,,EPA 552.3,=,7.639,SEH3,AM,5
MI0005490,Port Huron Township,L,4882,Distribution System,SW,DBP2,3175 Wexford Rd.,DS,7/15/2019,1134514,HAA9,,EPA 552.3,=,28.631,SEH3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,germanium,0.3,EPA 200.8,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,manganese,0.4,EPA 200.8,=,2.1,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,o-toluidine,0.007,EPA 530,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,oxyfluorfen,0.05,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,profenofos,0.3,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,quinoline,0.02,EPA 530,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,tebuconazole,0.2,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,total permethrin,0.04,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,1/8/2019,1100239,tribufos,0.07,EPA 525.3,<,,SEA1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,1-butanol,2,EPA 541,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,2-methoxyethanol,0.4,EPA 541,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,2-propen-1-ol,0.5,EPA 541,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,butylated hydroxyanisole,0.03,EPA 530,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,chlorpyrifos,0.03,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,dimethipin,0.2,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,ethoprop,0.03,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,germanium,0.3,EPA 200.8,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,manganese,0.4,EPA 200.8,=,1.651,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,o-toluidine,0.007,EPA 530,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,oxyfluorfen,0.05,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,profenofos,0.3,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,quinoline,0.02,EPA 530,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,tebuconazole,0.2,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,total permethrin,0.04,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,4/9/2019,1114357,tribufos,0.07,EPA 525.3,<,,SEA2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,1-butanol,2,EPA 541,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,2-methoxyethanol,0.4,EPA 541,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,2-propen-1-ol,0.5,EPA 541,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,butylated hydroxyanisole,0.03,EPA 530,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,chlorpyrifos,0.03,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,dimethipin,0.2,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,ethoprop,0.03,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,germanium,0.3,EPA 200.8,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,manganese,0.4,EPA 200.8,=,1.708,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,o-toluidine,0.007,EPA 530,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,oxyfluorfen,0.05,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,profenofos,0.3,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,quinoline,0.02,EPA 530,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,tebuconazole,0.2,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,total permethrin,0.04,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,7/15/2019,1134512,tribufos,0.07,EPA 525.3,<,,SEA3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,8/13/2018,1073602,anatoxin-a,0.03,EPA 545,<,,SEC1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,8/13/2018,1073602,cylindrospermopsin,0.09,EPA 545,<,,SEC1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,8/13/2018,1073602,total microcystin,0.3,EPA 546,<,,SEC1,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,8/27/2018,1076467,anatoxin-a,0.03,EPA 545,<,,SEC2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,8/27/2018,1076467,cylindrospermopsin,0.09,EPA 545,<,,SEC2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,8/27/2018,1076467,total microcystin,0.3,EPA 546,<,,SEC2,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,9/10/2018,1079164,anatoxin-a,0.03,EPA 545,<,,SEC3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,9/10/2018,1079164,cylindrospermopsin,0.09,EPA 545,<,,SEC3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,9/10/2018,1079164,total microcystin,0.3,EPA 546,<,,SEC3,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,9/25/2018,1083321,anatoxin-a,0.03,EPA 545,<,,SEC4,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,9/25/2018,1083321,cylindrospermopsin,0.09,EPA 545,<,,SEC4,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,9/25/2018,1083321,total microcystin,0.3,EPA 546,<,,SEC4,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,10/8/2018,1085951,anatoxin-a,0.03,EPA 545,<,,SEC5,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,10/8/2018,1085951,cylindrospermopsin,0.09,EPA 545,<,,SEC5,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,10/8/2018,1085951,total microcystin,0.3,EPA 546,<,,SEC5,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,10/22/2018,1088467,anatoxin-a,0.03,EPA 545,<,,SEC6,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,10/22/2018,1088467,cylindrospermopsin,0.09,EPA 545,<,,SEC6,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,10/22/2018,1088467,total microcystin,0.3,EPA 546,<,,SEC6,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,11/13/2018,1092952,anatoxin-a,0.03,EPA 545,<,,SEC7,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,11/13/2018,1092952,cylindrospermopsin,0.09,EPA 545,<,,SEC7,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,11/13/2018,1092952,total microcystin,0.3,EPA 546,<,,SEC7,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,11/27/2018,1094492,anatoxin-a,0.03,EPA 545,<,,SEC8,AM,5
MI0005490,Port Huron Township,L,5078,Port Huron Connection,SW,CC001,Primary Connection,EP,11/27/2018,1094492,cylindrospermopsin,0.09,EPA 545,<,,SEC8,AM,5
MI0005520,Portage,L,4410,Distribution System,GW,DBP1,5331 Sprinkle Rd.,DS,3/12/2019,1109298,HAA5,,EPA 552.3,=,1.794,SEH1,AM,5
MI0005520,Portage,L,4410,Distribution System,GW,DBP1,5331 Sprinkle Rd.,DS,3/12/2019,1109298,HAA6Br,,EPA 552.3,=,4.51,SEH1,AM,5
MI0005520,Portage,L,4410,Distribution System,GW,DBP1,5331 Sprinkle Rd.,DS,3/12/2019,1109298,HAA9,,EPA 552.3,=,4.84,SEH1,AM,5
MI0005520,Portage,L,4410,Distribution System,GW,DBP2,9782 Portage Rd.,DS,3/12/2019,1109299,HAA5,,EPA 552.3,=,1.888,SEH1,AM,5
MI0005520,Portage,L,4410,Distribution System,GW,DBP2,9782 Portage Rd.,DS,3/12/2019,1109299,HAA6Br,,EPA 552.3,=,1.198,SEH1,AM,5
MI0005520,Portage,L,4410,Distribution System,GW,DBP2,9782 Portage Rd.,DS,3/12/2019,1109299,HAA9,,EPA 552.3,=,2.614,SEH1,AM,5
MI0005520,Portage,L,6343,Milham Treatment,GW,TP201,Treatment Plant Tap,EP,3/12/2019,1109292,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0005520,Portage,L,6343,Milham Treatment,GW,TP201,Treatment Plant Tap,EP,3/12/2019,1109292,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0005520,Portage,L,6343,Milham Treatment,GW,TP201,Treatment Plant Tap,EP,3/12/2019,1109292,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0005520,Portage,L,6343,Milham Treatment,GW,TP201,Treatment Plant Tap,EP,3/12/2019,1109292,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0005520,Portage,L,6343,Milham Treatment,GW,TP201,Treatment Plant Tap,EP,3/12/2019,1109292,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0005520,Portage,L,6343,Milham Treatment,GW,TP201,Treatment Plant Tap,EP,3/12/2019,1109292,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0005520,Portage,L,6343,Milham Treatment,GW,TP201,Treatment Plant Tap,EP,3/12/2019,1109292,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
